Time,Unix Time,Bit Depth (Feet),Depth (Feet),ROP (ft/hr)
12/30/20 0:41:15,1609288875,8792.2,8794.2,0
12/30/20 0:41:16,1609288876,8791.9,8794.2,0
12/30/20 0:41:17,1609288877,8791.9,8794.2,0
12/30/20 0:41:18,1609288878,8791.9,8794.2,0
12/30/20 0:41:19,1609288879,8791.9,8794.2,0
12/30/20 0:41:20,1609288880,8791.9,8794.2,0
12/30/20 0:41:21,1609288881,8792,8794.2,0
12/30/20 0:41:22,1609288882,8792.1,8794.2,0
12/30/20 0:41:23,1609288883,8792.1,8794.2,0
12/30/20 0:41:24,1609288884,8792.2,8794.2,0
12/30/20 0:41:25,1609288885,8792.3,8794.2,0
12/30/20 0:41:26,1609288886,8792.4,8794.2,0
12/30/20 0:41:27,1609288887,8792.5,8794.2,0
12/30/20 0:41:28,1609288888,8792.6,8794.2,0
12/30/20 0:41:29,1609288889,8792.6,8794.2,0
12/30/20 0:41:30,1609288890,8792.6,8794.2,0
12/30/20 0:41:31,1609288891,8792.5,8794.2,0
12/30/20 0:41:32,1609288892,8792.2,8794.2,0
12/30/20 0:41:33,1609288893,8792.1,8794.2,0
12/30/20 0:41:34,1609288894,8792.1,8794.2,0
12/30/20 0:41:35,1609288895,8792.2,8794.2,0
12/30/20 0:41:36,1609288896,8792.3,8794.2,0
12/30/20 0:41:37,1609288897,8792.4,8794.2,0
12/30/20 0:41:38,1609288898,8792.5,8794.2,0
12/30/20 0:41:39,1609288899,8792.5,8794.2,0
12/30/20 0:41:40,1609288900,8792.5,8794.2,0
12/30/20 0:41:41,1609288901,8792,8794.2,0
12/30/20 0:41:42,1609288902,8791.8,8794.2,0
12/30/20 0:41:43,1609288903,8791.5,8794.2,0
12/30/20 0:41:44,1609288904,8791.5,8794.2,0
12/30/20 0:41:45,1609288905,8791.5,8794.2,0
12/30/20 0:41:46,1609288906,8791.6,8794.2,0
12/30/20 0:41:47,1609288907,8791.7,8794.2,0
12/30/20 0:41:48,1609288908,8791.8,8794.2,0
12/30/20 0:41:49,1609288909,8791.8,8794.2,0
12/30/20 0:41:50,1609288910,8791.9,8794.2,0
12/30/20 0:41:51,1609288911,8791.9,8794.2,0
12/30/20 0:41:52,1609288912,8791.9,8794.2,0
12/30/20 0:41:53,1609288913,8791.9,8794.2,0
12/30/20 0:41:54,1609288914,8791.9,8794.2,0
12/30/20 0:41:55,1609288915,8791.9,8794.2,0
12/30/20 0:41:56,1609288916,8791.9,8794.2,0
12/30/20 0:41:57,1609288917,8791.9,8794.2,0
12/30/20 0:41:58,1609288918,8791.9,8794.2,0
12/30/20 0:41:59,1609288919,8791.9,8794.2,0
12/30/20 0:42:00,1609288920,8791.9,8794.2,0
12/30/20 0:42:01,1609288921,8791.9,8794.2,0
12/30/20 0:42:02,1609288922,8791.9,8794.2,0
12/30/20 0:42:03,1609288923,8791.9,8794.2,0
12/30/20 0:42:04,1609288924,8791.9,8794.2,0
12/30/20 0:42:05,1609288925,8791.9,8794.2,0
12/30/20 0:42:06,1609288926,8791.9,8794.2,0
12/30/20 0:42:07,1609288927,8791.9,8794.2,0
12/30/20 0:42:08,1609288928,8791.9,8794.2,0
12/30/20 0:42:09,1609288929,8791.9,8794.2,0
12/30/20 0:42:10,1609288930,8791.9,8794.2,0
12/30/20 0:42:11,1609288931,8791.9,8794.2,0
12/30/20 0:42:12,1609288932,8791.9,8794.2,0
12/30/20 0:42:13,1609288933,8791.9,8794.2,0
12/30/20 0:42:14,1609288934,8791.9,8794.2,0
12/30/20 0:42:15,1609288935,8791.9,8794.2,0
12/30/20 0:42:16,1609288936,8791.9,8794.2,0
12/30/20 0:42:17,1609288937,8791.9,8794.2,0
12/30/20 0:42:18,1609288938,8791.9,8794.2,0
12/30/20 0:42:19,1609288939,8791.9,8794.2,0
12/30/20 0:42:20,1609288940,8791.9,8794.2,0
12/30/20 0:42:21,1609288941,8791.9,8794.2,0
12/30/20 0:42:22,1609288942,8791.9,8794.2,0
12/30/20 0:42:23,1609288943,8791.9,8794.2,0
12/30/20 0:42:24,1609288944,8791.9,8794.2,0
12/30/20 0:42:25,1609288945,8791.9,8794.2,0
12/30/20 0:42:26,1609288946,8791.9,8794.2,0
12/30/20 0:42:27,1609288947,8791.9,8794.2,0
12/30/20 0:42:28,1609288948,8791.9,8794.2,0
12/30/20 0:42:29,1609288949,8791.9,8794.2,0
12/30/20 0:42:30,1609288950,8791.9,8794.2,0
12/30/20 0:42:31,1609288951,8791.9,8794.2,0
12/30/20 0:42:32,1609288952,8791.9,8794.2,0
12/30/20 0:42:33,1609288953,8791.9,8794.2,0
12/30/20 0:42:34,1609288954,8791.9,8794.2,0
12/30/20 0:42:35,1609288955,8791.9,8794.2,0
12/30/20 0:42:36,1609288956,8791.9,8794.2,0
12/30/20 0:42:37,1609288957,8791.9,8794.2,0
12/30/20 0:42:38,1609288958,8791.9,8794.2,0
12/30/20 0:42:40,1609288960,8791.9,8794.2,0
12/30/20 0:42:41,1609288961,8791.9,8794.2,0
12/30/20 0:42:42,1609288962,8791.9,8794.2,0
12/30/20 0:42:43,1609288963,8791.9,8794.2,0
12/30/20 0:42:45,1609288965,8791.9,8794.2,0
12/30/20 0:42:46,1609288966,8791.9,8794.2,0
12/30/20 0:42:47,1609288967,8791.9,8794.2,0
12/30/20 0:42:48,1609288968,8791.9,8794.2,0
12/30/20 0:42:49,1609288969,8791.9,8794.2,0
12/30/20 0:42:50,1609288970,8791.9,8794.2,0
12/30/20 0:42:51,1609288971,8791.9,8794.2,0
12/30/20 0:42:52,1609288972,8791.9,8794.2,0
12/30/20 0:42:53,1609288973,8791.9,8794.2,0
12/30/20 0:42:54,1609288974,8791.9,8794.2,0
12/30/20 0:42:55,1609288975,8791.9,8794.2,0
12/30/20 0:42:56,1609288976,8791.9,8794.2,0
12/30/20 0:42:57,1609288977,8791.9,8794.2,0
12/30/20 0:42:58,1609288978,8791.9,8794.2,0
12/30/20 0:42:59,1609288979,8791.9,8794.2,0
12/30/20 0:43:00,1609288980,8791.9,8794.2,0
12/30/20 0:43:01,1609288981,8791.9,8794.2,0
12/30/20 0:43:02,1609288982,8791.9,8794.2,0
12/30/20 0:43:03,1609288983,8791.9,8794.2,0
12/30/20 0:43:04,1609288984,8791.9,8794.2,0
12/30/20 0:43:05,1609288985,8791.9,8794.2,0
12/30/20 0:43:06,1609288986,8791.9,8794.2,0
12/30/20 0:43:07,1609288987,8791.9,8794.2,0
12/30/20 0:43:08,1609288988,8791.9,8794.2,0
12/30/20 0:43:10,1609288990,8791.9,8794.2,0
12/30/20 0:43:11,1609288991,8791.9,8794.2,0
12/30/20 0:43:12,1609288992,8791.9,8794.2,0
12/30/20 0:43:13,1609288993,8791.9,8794.2,0
12/30/20 0:43:14,1609288994,8791.9,8794.2,0
12/30/20 0:43:15,1609288995,8791.9,8794.2,0
12/30/20 0:43:16,1609288996,8791.9,8794.2,0
12/30/20 0:43:17,1609288997,8791.9,8794.2,0
12/30/20 0:43:18,1609288998,8791.9,8794.2,0
12/30/20 0:43:19,1609288999,8791.9,8794.2,0
12/30/20 0:43:20,1609289000,8791.9,8794.2,0
12/30/20 0:43:21,1609289001,8791.9,8794.2,0
12/30/20 0:43:22,1609289002,8791.9,8794.2,0
12/30/20 0:43:23,1609289003,8791.9,8794.2,0
12/30/20 0:43:24,1609289004,8791.9,8794.2,0
12/30/20 0:43:25,1609289005,8791.9,8794.2,0
12/30/20 0:43:26,1609289006,8791.9,8794.2,0
12/30/20 0:43:27,1609289007,8791.9,8794.2,0
12/30/20 0:43:28,1609289008,8791.9,8794.2,0
12/30/20 0:43:29,1609289009,8791.9,8794.2,0
12/30/20 0:43:30,1609289010,8791.9,8794.2,0
12/30/20 0:43:31,1609289011,8791.9,8794.2,0
12/30/20 0:43:32,1609289012,8791.9,8794.2,0
12/30/20 0:43:33,1609289013,8791.9,8794.2,0
12/30/20 0:43:34,1609289014,8791.9,8794.2,0
12/30/20 0:43:35,1609289015,8791.9,8794.2,0
12/30/20 0:43:36,1609289016,8791.9,8794.2,0
12/30/20 0:43:37,1609289017,8791.9,8794.2,0
12/30/20 0:43:38,1609289018,8791.9,8794.2,0
12/30/20 0:43:39,1609289019,8791.9,8794.2,0
12/30/20 0:43:40,1609289020,8791.9,8794.2,0
12/30/20 0:43:41,1609289021,8791.9,8794.2,0
12/30/20 0:43:42,1609289022,8791.9,8794.2,0
12/30/20 0:43:43,1609289023,8791.9,8794.2,0
12/30/20 0:43:44,1609289024,8791.9,8794.2,0
12/30/20 0:43:45,1609289025,8791.9,8794.2,0
12/30/20 0:43:46,1609289026,8791.9,8794.2,0
12/30/20 0:43:47,1609289027,8791.9,8794.2,0
12/30/20 0:43:48,1609289028,8791.9,8794.2,0
12/30/20 0:43:49,1609289029,8791.9,8794.2,0
12/30/20 0:43:50,1609289030,8791.9,8794.2,0
12/30/20 0:43:51,1609289031,8791.9,8794.2,0
12/30/20 0:43:52,1609289032,8791.9,8794.2,0
12/30/20 0:43:53,1609289033,8791.9,8794.2,0
12/30/20 0:43:54,1609289034,8791.9,8794.2,0
12/30/20 0:43:55,1609289035,8791.9,8794.2,0
12/30/20 0:43:56,1609289036,8791.9,8794.2,0
12/30/20 0:43:57,1609289037,8791.9,8794.2,0
12/30/20 0:43:58,1609289038,8791.9,8794.2,0
12/30/20 0:43:59,1609289039,8791.9,8794.2,0
12/30/20 0:44:00,1609289040,8791.9,8794.2,0
12/30/20 0:44:01,1609289041,8791.9,8794.2,0
12/30/20 0:44:02,1609289042,8791.9,8794.2,0
12/30/20 0:44:03,1609289043,8791.9,8794.2,0
12/30/20 0:44:04,1609289044,8791.9,8794.2,0
12/30/20 0:44:05,1609289045,8791.9,8794.2,0
12/30/20 0:44:06,1609289046,8791.9,8794.2,0
12/30/20 0:44:07,1609289047,8791.9,8794.2,0
12/30/20 0:44:08,1609289048,8791.9,8794.2,0
12/30/20 0:44:09,1609289049,8791.9,8794.2,0
12/30/20 0:44:10,1609289050,8791.9,8794.2,0
12/30/20 0:44:11,1609289051,8791.9,8794.2,0
12/30/20 0:44:12,1609289052,8791.9,8794.2,0
12/30/20 0:44:13,1609289053,8791.9,8794.2,0
12/30/20 0:44:14,1609289054,8791.9,8794.2,0
12/30/20 0:44:15,1609289055,8791.9,8794.2,0
12/30/20 0:44:16,1609289056,8791.9,8794.2,0
12/30/20 0:44:17,1609289057,8791.9,8794.2,0
12/30/20 0:44:18,1609289058,8791.9,8794.2,0
12/30/20 0:44:19,1609289059,8791.9,8794.2,0
12/30/20 0:44:20,1609289060,8791.9,8794.2,0
12/30/20 0:44:21,1609289061,8791.9,8794.2,0
12/30/20 0:44:22,1609289062,8791.9,8794.2,0
12/30/20 0:44:23,1609289063,8791.9,8794.2,0
12/30/20 0:44:24,1609289064,8791.9,8794.2,0
12/30/20 0:44:25,1609289065,8791.9,8794.2,0
12/30/20 0:44:26,1609289066,8791.9,8794.2,0
12/30/20 0:44:27,1609289067,8791.9,8794.2,0
12/30/20 0:44:28,1609289068,8791.9,8794.2,0
12/30/20 0:44:29,1609289069,8791.9,8794.2,0
12/30/20 0:44:30,1609289070,8791.9,8794.2,0
12/30/20 0:44:31,1609289071,8791.9,8794.2,0
12/30/20 0:44:32,1609289072,8791.9,8794.2,0
12/30/20 0:44:33,1609289073,8791.9,8794.2,0
12/30/20 0:44:34,1609289074,8791.9,8794.2,0
12/30/20 0:44:35,1609289075,8791.9,8794.2,0
12/30/20 0:44:36,1609289076,8791.9,8794.2,0
12/30/20 0:44:37,1609289077,8791.9,8794.2,0
12/30/20 0:44:38,1609289078,8791.9,8794.2,0
12/30/20 0:44:39,1609289079,8791.9,8794.2,0
12/30/20 0:44:40,1609289080,8791.9,8794.2,0
12/30/20 0:44:41,1609289081,8791.9,8794.2,0
12/30/20 0:44:42,1609289082,8791.9,8794.2,0
12/30/20 0:44:43,1609289083,8791.9,8794.2,0
12/30/20 0:44:44,1609289084,8791.6,8794.2,0
12/30/20 0:44:45,1609289085,8791.4,8794.2,0
12/30/20 0:44:46,1609289086,8791,8794.2,0
12/30/20 0:44:47,1609289087,8791,8794.2,0
12/30/20 0:44:48,1609289088,8791,8794.2,0
12/30/20 0:44:49,1609289089,8791,8794.2,0
12/30/20 0:44:50,1609289090,8791,8794.2,0
12/30/20 0:44:51,1609289091,8791,8794.2,0
12/30/20 0:44:52,1609289092,8791,8794.2,0
12/30/20 0:44:53,1609289093,8791,8794.2,0
12/30/20 0:44:54,1609289094,8791,8794.2,0
12/30/20 0:44:55,1609289095,8791,8794.2,0
12/30/20 0:44:56,1609289096,8791,8794.2,0
12/30/20 0:44:57,1609289097,8791,8794.2,0
12/30/20 0:44:58,1609289098,8791,8794.2,0
12/30/20 0:44:59,1609289099,8791,8794.2,0
12/30/20 0:45:00,1609289100,8791,8794.2,0
12/30/20 0:45:01,1609289101,8791,8794.2,0
12/30/20 0:45:02,1609289102,8791,8794.2,0
12/30/20 0:45:03,1609289103,8791,8794.2,0
12/30/20 0:45:04,1609289104,8791,8794.2,0
12/30/20 0:45:05,1609289105,8791,8794.2,0
12/30/20 0:45:06,1609289106,8791,8794.2,0
12/30/20 0:45:07,1609289107,8791,8794.2,0
12/30/20 0:45:08,1609289108,8791,8794.2,0
12/30/20 0:45:09,1609289109,8791,8794.2,0
12/30/20 0:45:10,1609289110,8791,8794.2,0
12/30/20 0:45:11,1609289111,8791,8794.2,0
12/30/20 0:45:12,1609289112,8791,8794.2,0
12/30/20 0:45:13,1609289113,8791,8794.2,0
12/30/20 0:45:14,1609289114,8791,8794.2,0
12/30/20 0:45:15,1609289115,8791,8794.2,0
12/30/20 0:45:16,1609289116,8791,8794.2,0
12/30/20 0:45:17,1609289117,8791,8794.2,0
12/30/20 0:45:18,1609289118,8791,8794.2,0
12/30/20 0:45:19,1609289119,8791,8794.2,0
12/30/20 0:45:20,1609289120,8791,8794.2,0
12/30/20 0:45:21,1609289121,8791,8794.2,0
12/30/20 0:45:22,1609289122,8791,8794.2,0
12/30/20 0:45:23,1609289123,8791,8794.2,0
12/30/20 0:45:24,1609289124,8791,8794.2,0
12/30/20 0:45:25,1609289125,8791,8794.2,0
12/30/20 0:45:26,1609289126,8791,8794.2,0
12/30/20 0:45:27,1609289127,8791,8794.2,0
12/30/20 0:45:28,1609289128,8791,8794.2,0
12/30/20 0:45:29,1609289129,8791,8794.2,0
12/30/20 0:45:30,1609289130,8791,8794.2,0
12/30/20 0:45:31,1609289131,8791,8794.2,0
12/30/20 0:45:32,1609289132,8791,8794.2,0
12/30/20 0:45:33,1609289133,8791,8794.2,0
12/30/20 0:45:34,1609289134,8791,8794.2,0
12/30/20 0:45:35,1609289135,8791,8794.2,0
12/30/20 0:45:36,1609289136,8791,8794.2,0
12/30/20 0:45:37,1609289137,8791,8794.2,0
12/30/20 0:45:38,1609289138,8791,8794.2,0
12/30/20 0:45:39,1609289139,8791,8794.2,0
12/30/20 0:45:40,1609289140,8791,8794.2,0
12/30/20 0:45:41,1609289141,8791,8794.2,0
12/30/20 0:45:42,1609289142,8791,8794.2,0
12/30/20 0:45:43,1609289143,8791,8794.2,0
12/30/20 0:45:44,1609289144,8791.2,8794.2,0
12/30/20 0:45:45,1609289145,8791.3,8794.2,0
12/30/20 0:45:46,1609289146,8791.5,8794.2,0
12/30/20 0:45:47,1609289147,8791.7,8794.2,0
12/30/20 0:45:48,1609289148,8792,8794.2,0
12/30/20 0:45:49,1609289149,8792.3,8794.2,0
12/30/20 0:45:50,1609289150,8792.4,8794.2,0
12/30/20 0:45:51,1609289151,8792.7,8794.2,0
12/30/20 0:45:52,1609289152,8793.1,8794.2,0
12/30/20 0:45:53,1609289153,8793.2,8794.2,0
12/30/20 0:45:54,1609289154,8793.5,8794.2,0
12/30/20 0:45:55,1609289155,8793.5,8794.2,0
12/30/20 0:45:56,1609289156,8793.5,8794.2,0
12/30/20 0:45:57,1609289157,8793.5,8794.2,0
12/30/20 0:45:58,1609289158,8793.5,8794.2,0
12/30/20 0:46:00,1609289160,8793.6,8794.2,0
12/30/20 0:46:01,1609289161,8793.6,8794.2,0
12/30/20 0:46:02,1609289162,8793.6,8794.2,0
12/30/20 0:46:03,1609289163,8793.7,8794.2,0
12/30/20 0:46:04,1609289164,8793.7,8794.2,0
12/30/20 0:46:05,1609289165,8793.7,8794.2,0
12/30/20 0:46:06,1609289166,8793.7,8794.2,0
12/30/20 0:46:07,1609289167,8793.8,8794.2,0
12/30/20 0:46:08,1609289168,8793.9,8794.2,0
12/30/20 0:46:09,1609289169,8793.9,8794.2,0
12/30/20 0:46:10,1609289170,8794,8794.2,0
12/30/20 0:46:11,1609289171,8794.1,8794.2,0
12/30/20 0:46:12,1609289172,8794.2,8794.2,368.8
12/30/20 0:46:13,1609289173,8794.4,8794.4,375.3
12/30/20 0:46:14,1609289174,8794.6,8794.6,401.6
12/30/20 0:46:15,1609289175,8794.7,8794.7,421.1
12/30/20 0:46:16,1609289176,8794.8,8794.8,454.9
12/30/20 0:46:17,1609289177,8795,8795,522.1
12/30/20 0:46:18,1609289178,8795.1,8795.1,567.3
12/30/20 0:46:19,1609289179,8795.3,8795.3,620.3
12/30/20 0:46:20,1609289180,8795.5,8795.5,646.8
12/30/20 0:46:21,1609289181,8795.7,8795.7,708.3
12/30/20 0:46:22,1609289182,8795.8,8795.8,708.3
12/30/20 0:46:23,1609289183,8796.1,8796.1,689.2
12/30/20 0:46:24,1609289184,8796.2,8796.2,688.6
12/30/20 0:46:25,1609289185,8796.4,8796.4,688.6
12/30/20 0:46:26,1609289186,8796.6,8796.6,668.8
12/30/20 0:46:27,1609289187,8796.7,8796.7,668.8
12/30/20 0:46:28,1609289188,8796.8,8796.8,668.8
12/30/20 0:46:29,1609289189,8797.1,8797.1,668.4
12/30/20 0:46:30,1609289190,8797.1,8797.1,603.7
12/30/20 0:46:31,1609289191,8797.3,8797.3,603.7
12/30/20 0:46:32,1609289192,8797.4,8797.4,543.9
12/30/20 0:46:33,1609289193,8797.6,8797.6,518.1
12/30/20 0:46:34,1609289194,8797.7,8797.7,518.1
12/30/20 0:46:35,1609289195,8797.9,8797.9,517.7
12/30/20 0:46:36,1609289196,8798.1,8798.1,524.8
12/30/20 0:46:37,1609289197,8798.1,8798.1,524.8
12/30/20 0:46:38,1609289198,8798.3,8798.3,524.8
12/30/20 0:46:39,1609289199,8798.4,8798.4,524.1
12/30/20 0:46:40,1609289200,8798.5,8798.5,514.8
12/30/20 0:46:41,1609289201,8798.7,8798.7,510.8
12/30/20 0:46:42,1609289202,8798.8,8798.8,510.5
12/30/20 0:46:43,1609289203,8799,8799,491.6
12/30/20 0:46:44,1609289204,8799,8799,491.6
12/30/20 0:46:45,1609289205,8799.3,8799.3,500.4
12/30/20 0:46:46,1609289206,8799.3,8799.3,473.1
12/30/20 0:46:47,1609289207,8799.5,8799.5,473.1
12/30/20 0:46:48,1609289208,8799.7,8799.7,494.1
12/30/20 0:46:49,1609289209,8799.8,8799.8,494.1
12/30/20 0:46:50,1609289210,8800,8800,487.9
12/30/20 0:46:51,1609289211,8800.1,8800.1,519.6
12/30/20 0:46:52,1609289212,8800.2,8800.2,524.3
12/30/20 0:46:53,1609289213,8800.4,8800.4,524.3
12/30/20 0:46:54,1609289214,8800.5,8800.5,521.4
12/30/20 0:46:55,1609289215,8800.6,8800.6,521.4
12/30/20 0:46:56,1609289216,8800.8,8800.8,545.3
12/30/20 0:46:57,1609289217,8801,8801,545.7
12/30/20 0:46:58,1609289218,8801.1,8801.1,548.3
12/30/20 0:46:59,1609289219,8801.2,8801.2,548.3
12/30/20 0:47:00,1609289220,8801.4,8801.4,567.5
12/30/20 0:47:01,1609289221,8801.5,8801.5,567.5
12/30/20 0:47:02,1609289222,8801.7,8801.7,567.5
12/30/20 0:47:03,1609289223,8801.8,8801.8,512
12/30/20 0:47:04,1609289224,8802,8802,515.8
12/30/20 0:47:05,1609289225,8802.1,8802.1,516
12/30/20 0:47:06,1609289226,8802.2,8802.2,524.9
12/30/20 0:47:07,1609289227,8802.4,8802.4,524.9
12/30/20 0:47:08,1609289228,8802.5,8802.5,518.5
12/30/20 0:47:09,1609289229,8802.6,8802.6,518.5
12/30/20 0:47:10,1609289230,8802.8,8802.8,518.4
12/30/20 0:47:11,1609289231,8803,8803,512.1
12/30/20 0:47:12,1609289232,8803.1,8803.1,512.6
12/30/20 0:47:13,1609289233,8803.2,8803.2,521.7
12/30/20 0:47:14,1609289234,8803.4,8803.4,521.7
12/30/20 0:47:15,1609289235,8803.6,8803.6,600.8
12/30/20 0:47:16,1609289236,8803.8,8803.8,600.8
12/30/20 0:47:17,1609289237,8803.9,8803.9,600.7
12/30/20 0:47:18,1609289238,8804,8804,600.7
12/30/20 0:47:19,1609289239,8804.2,8804.2,612
12/30/20 0:47:20,1609289240,8804.3,8804.3,612
12/30/20 0:47:21,1609289241,8804.4,8804.4,576.7
12/30/20 0:47:22,1609289242,8804.7,8804.7,525
12/30/20 0:47:23,1609289243,8804.8,8804.8,535.2
12/30/20 0:47:24,1609289244,8804.9,8804.9,539.1
12/30/20 0:47:25,1609289245,8805,8805,539.1
12/30/20 0:47:26,1609289246,8805.1,8805.1,539.1
12/30/20 0:47:27,1609289247,8805.2,8805.2,512.7
12/30/20 0:47:28,1609289248,8805.3,8805.3,477.6
12/30/20 0:47:29,1609289249,8805.5,8805.5,459.4
12/30/20 0:47:30,1609289250,8805.5,8805.5,414.5
12/30/20 0:47:31,1609289251,8805.8,8805.8,427.6
12/30/20 0:47:32,1609289252,8805.8,8805.8,427.6
12/30/20 0:47:33,1609289253,8805.9,8805.9,436.1
12/30/20 0:47:34,1609289254,8806.1,8806.1,436.5
12/30/20 0:47:35,1609289255,8806.3,8806.3,459.7
12/30/20 0:47:36,1609289256,8806.3,8806.3,468.6
12/30/20 0:47:37,1609289257,8806.5,8806.5,475.2
12/30/20 0:47:38,1609289258,8806.7,8806.7,519
12/30/20 0:47:39,1609289259,8806.8,8806.8,591.4
12/30/20 0:47:40,1609289260,8807,8807,591.4
12/30/20 0:47:41,1609289261,8807.2,8807.2,591.2
12/30/20 0:47:42,1609289262,8807.3,8807.3,591.1
12/30/20 0:47:43,1609289263,8807.6,8807.6,585
12/30/20 0:47:44,1609289264,8807.6,8807.6,567.6
12/30/20 0:47:45,1609289265,8807.9,8807.9,567.6
12/30/20 0:47:46,1609289266,8808,8808,563.2
12/30/20 0:47:47,1609289267,8808.2,8808.2,618.2
12/30/20 0:47:48,1609289268,8808.4,8808.4,644.8
12/30/20 0:47:49,1609289269,8808.5,8808.5,644.8
12/30/20 0:47:50,1609289270,8808.6,8808.6,658.6
12/30/20 0:47:51,1609289271,8808.8,8808.8,672.2
12/30/20 0:47:52,1609289272,8809,8809,672.2
12/30/20 0:47:53,1609289273,8809.2,8809.2,643.4
12/30/20 0:47:54,1609289274,8809.3,8809.3,669.2
12/30/20 0:47:55,1609289275,8809.5,8809.5,669.2
12/30/20 0:47:56,1609289276,8809.7,8809.7,623.6
12/30/20 0:47:57,1609289277,8809.8,8809.8,605.3
12/30/20 0:47:58,1609289278,8810,8810,605.3
12/30/20 0:47:59,1609289279,8810.1,8810.1,584.4
12/30/20 0:48:00,1609289280,8810.3,8810.3,584.4
12/30/20 0:48:01,1609289281,8810.5,8810.5,579.5
12/30/20 0:48:02,1609289282,8810.6,8810.6,579.9
12/30/20 0:48:03,1609289283,8810.8,8810.8,579.9
12/30/20 0:48:04,1609289284,8810.9,8810.9,576.3
12/30/20 0:48:05,1609289285,8811.1,8811.1,597.1
12/30/20 0:48:06,1609289286,8811.3,8811.3,597.1
12/30/20 0:48:07,1609289287,8811.4,8811.4,589.4
12/30/20 0:48:08,1609289288,8811.5,8811.5,589.1
12/30/20 0:48:09,1609289289,8811.7,8811.7,589.1
12/30/20 0:48:10,1609289290,8811.8,8811.8,588.9
12/30/20 0:48:11,1609289291,8812,8812,536.7
12/30/20 0:48:12,1609289292,8812.1,8812.1,516.4
12/30/20 0:48:13,1609289293,8812.3,8812.3,559.5
12/30/20 0:48:14,1609289294,8812.4,8812.4,559.5
12/30/20 0:48:15,1609289295,8812.6,8812.6,592.4
12/30/20 0:48:16,1609289296,8812.7,8812.7,592.7
12/30/20 0:48:17,1609289297,8812.9,8812.9,619.8
12/30/20 0:48:18,1609289298,8813.1,8813.1,619.8
12/30/20 0:48:19,1609289299,8813.3,8813.3,599
12/30/20 0:48:20,1609289300,8813.4,8813.4,598.8
12/30/20 0:48:21,1609289301,8813.5,8813.5,566.1
12/30/20 0:48:22,1609289302,8813.7,8813.7,600
12/30/20 0:48:23,1609289303,8813.9,8813.9,600
12/30/20 0:48:24,1609289304,8814,8814,602.6
12/30/20 0:48:25,1609289305,8814.2,8814.2,602.6
12/30/20 0:48:26,1609289306,8814.3,8814.3,599.3
12/30/20 0:48:27,1609289307,8814.5,8814.5,599.3
12/30/20 0:48:28,1609289308,8814.7,8814.7,598.5
12/30/20 0:48:29,1609289309,8814.8,8814.8,599.2
12/30/20 0:48:30,1609289310,8815,8815,602.1
12/30/20 0:48:31,1609289311,8815.1,8815.1,602.1
12/30/20 0:48:32,1609289312,8815.2,8815.2,593.6
12/30/20 0:48:33,1609289313,8815.4,8815.4,593.6
12/30/20 0:48:34,1609289314,8815.7,8815.7,589.2
12/30/20 0:48:35,1609289315,8815.7,8815.7,569.6
12/30/20 0:48:36,1609289316,8815.9,8815.9,603.7
12/30/20 0:48:37,1609289317,8816.1,8816.1,609.6
12/30/20 0:48:38,1609289318,8816.3,8816.3,609.6
12/30/20 0:48:39,1609289319,8816.3,8816.3,547.5
12/30/20 0:48:40,1609289320,8816.5,8816.5,547.5
12/30/20 0:48:41,1609289321,8816.7,8816.7,567.3
12/30/20 0:48:42,1609289322,8816.9,8816.9,567.3
12/30/20 0:48:43,1609289323,8817.1,8817.1,602.5
12/30/20 0:48:44,1609289324,8817.1,8817.1,602.5
12/30/20 0:48:45,1609289325,8817.3,8817.3,602.5
12/30/20 0:48:46,1609289326,8817.5,8817.5,600.4
12/30/20 0:48:47,1609289327,8817.7,8817.7,595.8
12/30/20 0:48:48,1609289328,8817.9,8817.9,595.8
12/30/20 0:48:49,1609289329,8817.9,8817.9,591.5
12/30/20 0:48:50,1609289330,8818.1,8818.1,594
12/30/20 0:48:51,1609289331,8818.3,8818.3,599.2
12/30/20 0:48:52,1609289332,8818.3,8818.3,599.2
12/30/20 0:48:53,1609289333,8818.5,8818.5,589.9
12/30/20 0:48:54,1609289334,8818.7,8818.7,534.1
12/30/20 0:48:55,1609289335,8818.8,8818.8,570.1
12/30/20 0:48:56,1609289336,8819,8819,570.4
12/30/20 0:48:57,1609289337,8819.2,8819.2,605.8
12/30/20 0:48:58,1609289338,8819.3,8819.3,605.8
12/30/20 0:48:59,1609289339,8819.4,8819.4,601.6
12/30/20 0:49:00,1609289340,8819.6,8819.6,601.6
12/30/20 0:49:01,1609289341,8819.8,8819.8,537.8
12/30/20 0:49:02,1609289342,8820,8820,563.5
12/30/20 0:49:03,1609289343,8820.1,8820.1,571.8
12/30/20 0:49:04,1609289344,8820.2,8820.2,583.5
12/30/20 0:49:05,1609289345,8820.4,8820.4,598.1
12/30/20 0:49:06,1609289346,8820.5,8820.5,598.1
12/30/20 0:49:07,1609289347,8820.7,8820.7,598.1
12/30/20 0:49:08,1609289348,8820.8,8820.8,597.7
12/30/20 0:49:09,1609289349,8821,8821,545.2
12/30/20 0:49:10,1609289350,8821.2,8821.2,545.1
12/30/20 0:49:11,1609289351,8821.2,8821.2,538.9
12/30/20 0:49:12,1609289352,8821.4,8821.4,558
12/30/20 0:49:13,1609289353,8821.6,8821.6,558
12/30/20 0:49:14,1609289354,8821.8,8821.8,587.9
